0.6500118,1.0938468,0.49421853,0.3694657,0.82528186,0.93358266,0.95591354,0.36784863,0.6726151,0.6015724,
0.32691044,-0.39396057,0.06486172,-0.06869344,-0.43970123,0.15833426,-0.042250015,-0.4227699,0.5934786,0.10299723,
